MenuSID,Menu,DateSID,LocationSID,TotalWasteKgAvg,ModifiedTime,MainMenu
684,"Kappalekala,perunat/muusi kastike,punajuuri,rapeasalaatti (jäävuori)",20170516,1,,2021-01-18 09:24:58.060,Kalaleike
41,"Riisi-ohrapuuro,mehukeitto
tuore leipä,leikkele,tuorepala",20170517,1,,2021-01-18 09:24:58.060,Puuro
820,"Makkara-/nakkikeitto,
tuore leipä,juusto,
tuorepala",20170518,1,,2021-01-18 09:24:58.060,Makkarakeitto
406,"Pinaattiohukaiset/
kasvispihvi,perunasose puolukka,kiinankaalisalaatti",20170519,1,,2021-01-18 09:24:58.060,Pinaattiohukaiset
365,"Kalakeitto,reissumies,leikkele,tuorepala",20170522,1,,2021-01-18 09:24:58.060,Kalakeitto
685,"Makaronilaatikko/lasagne,porkkanaraaste
",20170523,1,,2021-01-18 09:24:58.060,Makaronilaatikko
42,"Broileripatukka/
kalkkunapihvi,muusi
katrin salaatti (kaali)",20170524,1,,2021-01-18 09:24:58.060,Broilerinugetti
821,"Talon päivä jäävuorisalaatti
(esim. nakit ja perunasose,pyttipannu,tms.)",20170525,1,,2021-01-18 09:24:58.060,Talonpäiväjäävuorisalaatti
407,"Lihakastike,perunat kiinankaali-mandariinisalaatti",20170526,1,,2021-01-18 09:24:58.060,Lihakastike
1566,"Lihapyörykät,
perunat/muusi,kastike,kaalisalaatti",20170529,1,,2021-01-18 09:24:58.060,Lihapyörykät
1567,"Hedelmäinen broilerikastike,riisi/peruna,jäävuori-melonisalaatti",20170530,1,,2021-01-18 09:24:58.060,Hedelmäinenbroilerikastike
1568,"Kiusaus (esim. kinkku),kiinankaalisalaatti,pikkuporkkanat",20170531,1,,2021-01-18 09:24:58.060,Kiusaus
1569,"Hernekeitto,sämpylä/rieska,juusto tuorepala",20170601,1,,2021-01-18 09:24:58.060,Hernekeitto
1570,"Uunikala,muusi,punajuuri,tuoresalaatti
",20170602,1,,2021-01-18 09:24:58.060,Uunikala
686,"Hedelmäinen broilerikastike,riisi/peruna,jäävuori-meloni-viinirypälesalaatti",20170801,1,,,Hedelmäinenbroilerikastike
43,"Kiusaus (esim. kinkku),kiinankaalisalaatti,pikkuporkkanat",20170802,1,,,Kiusaus
733,"Hernekeitto,sämpylä/rieska,juusto tuorepala",20170803,1,,,Hernekeitto
408,"Broilerikeitto,tuore leipä,herkkukurkku",20170804,1,,,Broilerikeitto
278,"Jauhelihakastike,perunat,porkkana-raejuustosalaatti",20170807,1,,,Jauhelihakastike
687,"Tonnikalakasvis-vuoka,punajuuri-omenasalaatti,kurkkuviipale",20170808,1,,,Tonnikalakasvis-vuoka
44,"Uunimakkara,muusi,kiinakaalisalaatti",20170809,1,,,Uunimakkara
734,"Mannapuuro,marjakiisseli tuore leipä,leikkele,hedelmä/tuorepala",20170810,1,,,Mannapuuro
409,"Broilerikeitto,sämpylä,herkkukurkku
",20170811,1,,,Broilerikeitto
279,"Suikalelihakastike,perunat kaalisalaatti",20170814,1,,,Lihakastike
688,"Kesäkeitto/kasvissosekeitto,kananmuna,tuore leipä,maksamakkara ",20170815,1,,,Kasviskeitto
45,"Kalamurekepihvi perunasose,kiinankaali-kurkku-juustosalaatti",20170816,1,,,Kalamureke
735,"Broilerivuoka,jäävuori-melonisalaatti",20170817,1,,,Broilerivuoka
410,"Jauhelihapihvi,perunat/muusi porkkanaraaste,lämpimät kasvikset",20170818,1,,,Jauhelihapihvi
280,"Broilerikastike,riisi,kaali-punakaali-ananassalaatti",20170821,1,,,Broilerikastike
689,"Kappalekala,perunat,kastike,punajuuri,rapeasalaatti (jäävuori)",20170822,1,,,Kalaleike
46,"Riisi-ohrapuuro,mehukeitto tuore leipä,leikkele,tuorepala",20170823,1,,,Puuro
736,"Makkara-/nakkikeitto,tuore leipä,juusto,tuorepala",20170824,1,,,Makkarakeitto
411,"Pinaattiohukaiset/kasvispihvi,perunasose puolukka,kiinankaalisalaatti Lihakastike,perunat kiinankaalisalaatti",20170825,1,,,Pinaattiohukaiset
281,"Kalakeitto,reissumies,leikkele,tuorepala",20170828,1,,,Kalakeitto
690,"Makaronilaatikko/lasagne,jäävuorisalaatti",20170829,1,,,Makaronilaatikko
47,"Broileripatukka/ kalkkunapihvi,muusi katrin salaatti (kaali)",20170830,1,,,Broilerinugetti
737,"Talon päivä,salaatti (esim. nakit ja perunasose,pyttipannu,tms.)",20170831,1,,,Talonpäivä
412,"Uunikala,muusi,punajuuri,tuoresalaatti",20170901,1,,,Uunikala
282,"Lihapyörykät,perunat/muusi,kastike,kaalisalaatti",20170904,1,,,Lihapyörykät
691,"Hedelmäinen broilerikastike,riisi/peruna,jäävuori-meloni-viinirypälesalaatti",20170905,1,,,Hedelmäinenbroilerikastike
48,"Kiusaus (esim. kinkku),kiinankaalisalaatti,pikkuporkkanat",20170906,1,,,Kiusaus
738,"Hernekeitto,sämpylä/rieska,juusto tuorepala",20170907,1,,,Hernekeitto
413,"Broilerikeitto,tuore leipä,herkkukurkku",20170908,1,,,Broilerikeitto
283,"Jauhelihakastike,perunat,porkkana-raejuustosalaatti",20170911,1,,,Jauhelihakastike
692,"Tonnikalakasvis-vuoka,punajuuri-omenasalaatti,kurkkuviipale",20170912,1,,,Tonnikalakasvis-vuoka
49,"Uunimakkara,muusi,kiinakaalisalaatti",20170913,1,,,Uunimakkara
739,"Mannapuuro,marjakiisseli tuore leipä,leikkele,hedelmä/tuorepala",20170914,1,,,Mannapuuro
414,"Broilerikeitto,sämpylä,herkkukurkku
",20170915,1,,,Broilerikeitto
284,"Suikalelihakastike,perunat kaalisalaatti",20170918,1,,,Lihakastike
693,"Kesäkeitto/kasvissosekeitto,kananmuna,tuore leipä,maksamakkara ",20170919,1,,,Kasviskeitto
50,"Kalamurekepihvi perunasose,kiinankaali-kurkku-juustosalaatti",20170920,1,,,Kalamureke
740,"Broilerivuoka,jäävuori-melonisalaatti",20170921,1,,,Broilerivuoka
415,"Jauhelihapihvi,perunat/muusi porkkanaraaste,lämpimät kasvikset",20170922,1,,,Jauhelihapihvi
285,"Broilerikastike,riisi,kaali-punakaali-ananassalaatti",20170925,1,,,Broilerikastike
694,"Kappalekala,perunat,kastike,punajuuri,rapeasalaatti (jäävuori)",20170926,1,,,Kalaleike
51,"Riisi-ohrapuuro,mehukeitto tuore leipä,leikkele,tuorepala",20170927,1,,,Puuro
741,"Makkara-/nakkikeitto,tuore leipä,juusto,tuorepala",20170928,1,,,Makkarakeitto
416,"Pinaattiohukaiset/kasvispihvi,perunasose puolukka,kiinankaalisalaatti Lihakastike,perunat kiinankaalisalaatti",20170929,1,,,Pinaattiohukaiset
286,"Kalakeitto,reissumies,leikkele,tuorepala",20171002,1,,,Kalakeitto
695,"Makaronilaatikko/lasagne,jäävuorisalaatti",20171003,1,,,Makaronilaatikko
52,"Broileripatukka/ kalkkunapihvi,muusi katrin salaatti (kaali)",20171004,1,,,Broilerinugetti
742,"Talon päivä,salaatti (esim. nakit ja perunasose,pyttipannu,tms.)",20171005,1,,,Talonpäivä
417,"Uunikala,muusi,punajuuri,tuoresalaatti",20171006,1,,,Uunikala
287,"Lihapyörykät,perunat/muusi,kastike,kaalisalaatti",20171009,1,,,Lihapyörykät
696,"Hedelmäinen broilerikastike,riisi/peruna,jäävuori-meloni-viinirypälesalaatti",20171010,1,,,Hedelmäinenbroilerikastike
53,"Kiusaus (esim. kinkku),kiinankaalisalaatti,pikkuporkkanat",20171011,1,,,Kiusaus
743,"Hernekeitto,sämpylä/rieska,juusto tuorepala",20171012,1,,,Hernekeitto
418,"Broilerikeitto,tuore leipä,herkkukurkku",20171013,1,,,Broilerikeitto
288,"Jauhelihakastike,perunat,porkkana-raejuustosalaatti",20171016,1,,,Jauhelihakastike
697,"Tonnikalakasvis-vuoka,punajuuri-omenasalaatti,kurkkuviipale",20171017,1,,,Tonnikalakasvis-vuoka
54,"Uunimakkara,muusi,kiinakaalisalaatti",20171018,1,,,Uunimakkara
744,"Mannapuuro,marjakiisseli tuore leipä,leikkele,hedelmä/tuorepala",20171019,1,,,Mannapuuro
419,"Broilerikeitto,sämpylä,herkkukurkku
",20171020,1,,,Broilerikeitto
289,"Suikalelihakastike,perunat kaalisalaatti",20171023,1,,,Lihakastike
698,"Kesäkeitto/kasvissosekeitto,kananmuna,tuore leipä,maksamakkara ",20171024,1,,,Kasviskeitto
55,"Kalamurekepihvi perunasose,kiinankaali-kurkku-juustosalaatti",20171025,1,,,Kalamureke
745,"Broilerivuoka,jäävuori-melonisalaatti",20171026,1,,,Broilerivuoka
420,"Jauhelihapihvi,perunat/muusi porkkanaraaste,lämpimät kasvikset",20171027,1,,,Jauhelihapihvi
290,"Broilerikastike,riisi,kaali-punakaali-ananassalaatti",20171030,1,,,Broilerikastike
699,"Kappalekala,perunat,kastike,punajuuri,rapeasalaatti (jäävuori)",20171031,1,,,Kalaleike
56,"Riisi-ohrapuuro,mehukeitto tuore leipä,leikkele,tuorepala",20171101,1,,,Puuro
746,"Makkara-/nakkikeitto,tuore leipä,juusto,tuorepala",20171102,1,,,Makkarakeitto
421,"Pinaattiohukaiset/kasvispihvi,perunasose puolukka,kiinankaalisalaatti Lihakastike,perunat kiinankaalisalaatti",20171103,1,,,Pinaattiohukaiset
291,"Kalakeitto,reissumies,leikkele,tuorepala",20171106,1,,,Kalakeitto
700,"Makaronilaatikko/lasagne,jäävuorisalaatti",20171107,1,,,Makaronilaatikko
57,"Broileripatukka/ kalkkunapihvi,muusi katrin salaatti (kaali)",20171108,1,,,Broilerinugetti
747,"Talon päivä,salaatti (esim. nakit ja perunasose,pyttipannu,tms.)",20171109,1,,,Talonpäivä
422,"Uunikala,muusi,punajuuri,tuoresalaatti",20171110,1,,,Uunikala
292,"Lihapyörykät,perunat/muusi,kastike,kaalisalaatti",20171113,1,,,Lihapyörykät
701,"Hedelmäinen broilerikastike,riisi/peruna,jäävuori-meloni-viinirypälesalaatti",20171114,1,,,Hedelmäinenbroilerikastike
58,"Kiusaus (esim. kinkku),kiinankaalisalaatti,pikkuporkkanat",20171115,1,,,Kiusaus
748,"Hernekeitto,sämpylä/rieska,juusto tuorepala",20171116,1,,,Hernekeitto
423,"Broilerikeitto,tuore leipä,herkkukurkku",20171117,1,,,Broilerikeitto
293,"Jauhelihakastike,perunat,porkkana-raejuustosalaatti",20171120,1,,,Jauhelihakastike
702,"Tonnikalakasvis-vuoka,punajuuri-omenasalaatti,kurkkuviipale",20171121,1,,,Tonnikalakasvis-vuoka
59,"Uunimakkara,muusi,kiinakaalisalaatti",20171122,1,,,Uunimakkara
749,"Mannapuuro,marjakiisseli tuore leipä,leikkele,hedelmä/tuorepala",20171123,1,,,Mannapuuro
424,"Broilerikeitto,sämpylä,herkkukurkku
",20171124,1,,,Broilerikeitto
294,"Suikalelihakastike,perunat kaalisalaatti",20171127,1,,,Lihakastike
703,"Kesäkeitto/kasvissosekeitto,kananmuna,tuore leipä,maksamakkara ",20171128,1,,,Kasviskeitto
60,"Kalamurekepihvi perunasose,kiinankaali-kurkku-juustosalaatti",20171129,1,,,Kalamureke
750,"Broilerivuoka,jäävuori-melonisalaatti",20171130,1,,,Broilerivuoka
425,"Jauhelihapihvi,perunat/muusi porkkanaraaste,lämpimät kasvikset",20171201,1,,,Jauhelihapihvi
295,"Broilerikastike,riisi,kaali-punakaali-ananassalaatti",20171204,1,,,Broilerikastike
704,"Kappalekala,perunat,kastike,punajuuri,rapeasalaatti (jäävuori)",20171205,1,,,Kalaleike
61,"Riisi-ohrapuuro,mehukeitto tuore leipä,leikkele,tuorepala",20171206,1,,,Puuro
751,"Makkara-/nakkikeitto,tuore leipä,juusto,tuorepala",20171207,1,,,Makkarakeitto
426,"Pinaattiohukaiset/kasvispihvi,perunasose puolukka,kiinankaalisalaatti Lihakastike,perunat kiinankaalisalaatti",20171208,1,,,Pinaattiohukaiset
296,"Kalakeitto,reissumies,leikkele,tuorepala",20171211,1,,,Kalakeitto
705,"Makaronilaatikko/lasagne,jäävuorisalaatti",20171212,1,,,Makaronilaatikko
62,"Broileripatukka/ kalkkunapihvi,muusi katrin salaatti (kaali)",20171213,1,,,Broilerinugetti
752,"Talon päivä,salaatti (esim. nakit ja perunasose,pyttipannu,tms.)",20171214,1,,,Talonpäivä
427,"Uunikala,muusi,punajuuri,tuoresalaatti",20171215,1,,,Uunikala
297,"Lihapyörykät,perunat/muusi,kastike,kaalisalaatti",20171218,1,,,Lihapyörykät
706,"Hedelmäinen broilerikastike,riisi/peruna,jäävuori-meloni-viinirypälesalaatti",20171219,1,,,Hedelmäinenbroilerikastike
63,"Kiusaus (esim. kinkku),kiinankaalisalaatti,pikkuporkkanat",20171220,1,,,Kiusaus
753,"Hernekeitto,sämpylä/rieska,juusto tuorepala",20171221,1,,,Hernekeitto
428,"Broilerikeitto,tuore leipä,herkkukurkku",20171222,1,,,Broilerikeitto
298,"Jauhelihakastike,perunat,porkkana-raejuustosalaatti",20180101,1,,,Jauhelihakastike
707,"Tonnikalakasvis-vuoka,punajuuri-omenasalaatti,kurkkuviipale",20180102,1,,,Tonnikalakasvis-vuoka
64,"Uunimakkara,muusi,kiinakaalisalaatti",20180103,1,,,Uunimakkara
754,"Mannapuuro,marjakiisseli tuore leipä,leikkele,hedelmä/tuorepala",20180104,1,,,Mannapuuro
429,"Broilerikeitto,sämpylä,herkkukurkku
",20180105,1,,,Broilerikeitto
299,"Suikalelihakastike,perunat kaalisalaatti",20180108,1,,,Lihakastike
708,"Kesäkeitto/kasvissosekeitto,kananmuna,tuore leipä,maksamakkara ",20180109,1,,,Kasviskeitto
65,"Kalamurekepihvi perunasose,kiinankaali-kurkku-juustosalaatti",20180110,1,,,Kalamureke
755,"Broilerivuoka,jäävuori-melonisalaatti",20180111,1,,,Broilerivuoka
430,"Jauhelihapihvi,perunat/muusi porkkanaraaste,lämpimät kasvikset",20180112,1,,,Jauhelihapihvi
300,"Broilerikastike,riisi,kaali-punakaali-ananassalaatti",20180115,1,,,Broilerikastike
709,"Kappalekala,perunat,kastike,punajuuri,rapeasalaatti (jäävuori)",20180116,1,,,Kalaleike
66,"Riisi-ohrapuuro,mehukeitto tuore leipä,leikkele,tuorepala",20180117,1,,,Puuro
756,"Makkara-/nakkikeitto,tuore leipä,juusto,tuorepala",20180118,1,,,Makkarakeitto
431,"Pinaattiohukaiset/kasvispihvi,perunasose puolukka,kiinankaalisalaatti Lihakastike,perunat kiinankaalisalaatti",20180119,1,,,Pinaattiohukaiset
301,"Kalakeitto,reissumies,leikkele,tuorepala",20180122,1,,,Kalakeitto
710,"Makaronilaatikko/lasagne,jäävuorisalaatti",20180123,1,,,Makaronilaatikko
67,"Broileripatukka/ kalkkunapihvi,muusi katrin salaatti (kaali)",20180124,1,,,Broilerinugetti
757,"Talon päivä,salaatti (esim. nakit ja perunasose,pyttipannu,tms.)",20180125,1,,,Talonpäivä
432,"Uunikala,muusi,punajuuri,tuoresalaatti",20180126,1,,,Uunikala
302,"Lihapyörykät,perunat/muusi,kastike,kaalisalaatti",20180129,1,,,Lihapyörykät
711,"Hedelmäinen broilerikastike,riisi/peruna,jäävuori-meloni-viinirypälesalaatti",20180130,1,,,Hedelmäinenbroilerikastike
68,"Kiusaus (esim. kinkku),kiinankaalisalaatti,pikkuporkkanat",20180131,1,,,Kiusaus
758,"Hernekeitto,sämpylä/rieska,juusto tuorepala",20180201,1,,,Hernekeitto
433,"Broilerikeitto,tuore leipä,herkkukurkku",20180202,1,,,Broilerikeitto
303,"Jauhelihakastike,perunat,porkkana-raejuustosalaatti",20180205,1,,,Jauhelihakastike
712,"Tonnikalakasvis-vuoka,punajuuri-omenasalaatti,kurkkuviipale",20180206,1,,,Tonnikalakasvis-vuoka
69,"Uunimakkara,muusi,kiinakaalisalaatti",20180207,1,,,Uunimakkara
759,"Mannapuuro,marjakiisseli tuore leipä,leikkele,hedelmä/tuorepala",20180208,1,,,Mannapuuro
434,"Broilerikeitto,sämpylä,herkkukurkku
",20180209,1,,,Broilerikeitto
304,"Suikalelihakastike,perunat kaalisalaatti",20180212,1,,,Lihakastike
713,"Kesäkeitto/kasvissosekeitto,kananmuna,tuore leipä,maksamakkara ",20180213,1,,,Kasviskeitto
70,"Kalamurekepihvi perunasose,kiinankaali-kurkku-juustosalaatti",20180214,1,,,Kalamureke
760,"Broilerivuoka,jäävuori-melonisalaatti",20180215,1,,,Broilerivuoka
435,"Jauhelihapihvi,perunat/muusi porkkanaraaste,lämpimät kasvikset",20180216,1,,,Jauhelihapihvi
305,"Broilerikastike,riisi,kaali-punakaali-ananassalaatti",20180219,1,,,Broilerikastike
714,"Kappalekala,perunat,kastike,punajuuri,rapeasalaatti (jäävuori)",20180220,1,,,Kalaleike
71,"Riisi-ohrapuuro,mehukeitto tuore leipä,leikkele,tuorepala",20180221,1,,,Puuro
761,"Makkara-/nakkikeitto,tuore leipä,juusto,tuorepala",20180222,1,,,Makkarakeitto
436,"Pinaattiohukaiset/kasvispihvi,perunasose puolukka,kiinankaalisalaatti Lihakastike,perunat kiinankaalisalaatti",20180223,1,,,Pinaattiohukaiset
306,"Kalakeitto,reissumies,leikkele,tuorepala",20180226,1,,,Kalakeitto
715,"Makaronilaatikko/lasagne,jäävuorisalaatti",20180227,1,,,Makaronilaatikko
72,"Broileripatukka/ kalkkunapihvi,muusi katrin salaatti (kaali)",20180228,1,,,Broilerinugetti
762,"Talon päivä,salaatti (esim. nakit ja perunasose,pyttipannu,tms.)",20180301,1,,,Talonpäivä
437,"Uunikala,muusi,punajuuri,tuoresalaatti",20180302,1,,,Uunikala
307,"Lihapyörykät,perunat/muusi,kastike,kaalisalaatti",20180305,1,,,Lihapyörykät
716,"Hedelmäinen broilerikastike,riisi/peruna,jäävuori-meloni-viinirypälesalaatti",20180306,1,,,Hedelmäinenbroilerikastike
73,"Kiusaus (esim. kinkku),kiinankaalisalaatti,pikkuporkkanat",20180307,1,,,Kiusaus
763,"Hernekeitto,sämpylä/rieska,juusto tuorepala",20180308,1,,,Hernekeitto
438,"Broilerikeitto,tuore leipä,herkkukurkku",20180309,1,,,Broilerikeitto
308,"Jauhelihakastike,perunat,porkkana-raejuustosalaatti",20180312,1,,,Jauhelihakastike
717,"Tonnikalakasvis-vuoka,punajuuri-omenasalaatti,kurkkuviipale",20180313,1,,,Tonnikalakasvis-vuoka
74,"Uunimakkara,muusi,kiinakaalisalaatti",20180314,1,,,Uunimakkara
764,"Mannapuuro,marjakiisseli tuore leipä,leikkele,hedelmä/tuorepala",20180315,1,,,Mannapuuro
439,"Broilerikeitto,sämpylä,herkkukurkku
",20180316,1,,,Broilerikeitto
309,"Suikalelihakastike,perunat kaalisalaatti",20180319,1,,,Lihakastike
718,"Kesäkeitto/kasvissosekeitto,kananmuna,tuore leipä,maksamakkara ",20180320,1,,,Kasviskeitto
75,"Kalamurekepihvi perunasose,kiinankaali-kurkku-juustosalaatti",20180321,1,,,Kalamureke
765,"Broilerivuoka,jäävuori-melonisalaatti",20180322,1,,,Broilerivuoka
440,"Jauhelihapihvi,perunat/muusi porkkanaraaste,lämpimät kasvikset",20180323,1,,,Jauhelihapihvi
310,"Broilerikastike,riisi,kaali-punakaali-ananassalaatti",20180326,1,,,Broilerikastike
719,"Kappalekala,perunat,kastike,punajuuri,rapeasalaatti (jäävuori)",20180327,1,,,Kalaleike
76,"Riisi-ohrapuuro,mehukeitto tuore leipä,leikkele,tuorepala",20180328,1,,,Puuro
766,"Makkara-/nakkikeitto,tuore leipä,juusto,tuorepala",20180329,1,,,Makkarakeitto
441,"Pinaattiohukaiset/kasvispihvi,perunasose puolukka,kiinankaalisalaatti Lihakastike,perunat kiinankaalisalaatti",20180330,1,,,Pinaattiohukaiset
311,"Kalakeitto,reissumies,leikkele,tuorepala",20180402,1,,,Kalakeitto
720,"Makaronilaatikko/lasagne,jäävuorisalaatti",20180403,1,,,Makaronilaatikko
77,"Broileripatukka/ kalkkunapihvi,muusi katrin salaatti (kaali)",20180404,1,,,Broilerinugetti
767,"Talon päivä,salaatti (esim. nakit ja perunasose,pyttipannu,tms.)",20180405,1,,,Talonpäivä
442,"Uunikala,muusi,punajuuri,tuoresalaatti",20180406,1,,,Uunikala
312,"Lihapyörykät,perunat/muusi,kastike,kaalisalaatti",20180409,1,,,Lihapyörykät
721,"Hedelmäinen broilerikastike,riisi/peruna,jäävuori-meloni-viinirypälesalaatti",20180410,1,,,Hedelmäinenbroilerikastike
78,"Kiusaus (esim. kinkku),kiinankaalisalaatti,pikkuporkkanat",20180411,1,,,Kiusaus
768,"Hernekeitto,sämpylä/rieska,juusto tuorepala",20180412,1,,,Hernekeitto
443,"Broilerikeitto,tuore leipä,herkkukurkku",20180413,1,,,Broilerikeitto
313,"Jauhelihakastike,perunat,porkkana-raejuustosalaatti",20180416,1,,,Jauhelihakastike
722,"Tonnikalakasvis-vuoka,punajuuri-omenasalaatti,kurkkuviipale",20180417,1,,,Tonnikalakasvis-vuoka
79,"Uunimakkara,muusi,kiinakaalisalaatti",20180418,1,,,Uunimakkara
769,"Mannapuuro,marjakiisseli tuore leipä,leikkele,hedelmä/tuorepala",20180419,1,,,Mannapuuro
444,"Broilerikeitto,sämpylä,herkkukurkku
",20180420,1,,,Broilerikeitto
314,"Suikalelihakastike,perunat kaalisalaatti",20180423,1,,,Lihakastike
723,"Kesäkeitto/kasvissosekeitto,kananmuna,tuore leipä,maksamakkara ",20180424,1,,,Kasviskeitto
80,"Kalamurekepihvi perunasose,kiinankaali-kurkku-juustosalaatti",20180425,1,,,Kalamureke
770,"Broilerivuoka,jäävuori-melonisalaatti",20180426,1,,,Broilerivuoka
445,"Jauhelihapihvi,perunat/muusi porkkanaraaste,lämpimät kasvikset",20180427,1,,,Jauhelihapihvi
315,"Broilerikastike,riisi,kaali-punakaali-ananassalaatti",20180430,1,,,Broilerikastike
724,"Kappalekala,perunat,kastike,punajuuri,rapeasalaatti (jäävuori)",20180501,1,,,Kalaleike
81,"Riisi-ohrapuuro,mehukeitto tuore leipä,leikkele,tuorepala",20180502,1,,,Puuro
771,"Makkara-/nakkikeitto,tuore leipä,juusto,tuorepala",20180503,1,,,Makkarakeitto
446,"Pinaattiohukaiset/kasvispihvi,perunasose puolukka,kiinankaalisalaatti Lihakastike,perunat kiinankaalisalaatti",20180504,1,,,Pinaattiohukaiset
316,"Kalakeitto,reissumies,leikkele,tuorepala",20180507,1,,,Kalakeitto
725,"Makaronilaatikko/lasagne,jäävuorisalaatti",20180508,1,,,Makaronilaatikko
82,"Broileripatukka/ kalkkunapihvi,muusi katrin salaatti (kaali)",20180509,1,,,Broilerinugetti
772,"Talon päivä,salaatti (esim. nakit ja perunasose,pyttipannu,tms.)",20180510,1,,,Talonpäivä
447,"Uunikala,muusi,punajuuri,tuoresalaatti",20180511,1,,,Uunikala
317,"Lihapyörykät,perunat/muusi,kastike,kaalisalaatti",20180514,1,,,Lihapyörykät
726,"Hedelmäinen broilerikastike,riisi/peruna,jäävuori-meloni-viinirypälesalaatti",20180515,1,,,Hedelmäinenbroilerikastike
83,"Kiusaus (esim. kinkku),kiinankaalisalaatti,pikkuporkkanat",20180516,1,,,Kiusaus
773,"Hernekeitto,sämpylä/rieska,juusto tuorepala",20180517,1,,,Hernekeitto
448,"Broilerikeitto,tuore leipä,herkkukurkku",20180518,1,,,Broilerikeitto
318,"Jauhelihakastike,perunat,porkkana-raejuustosalaatti",20180521,1,,,Jauhelihakastike
727,"Tonnikalakasvis-vuoka,punajuuri-omenasalaatti,kurkkuviipale",20180522,1,,,Tonnikalakasvis-vuoka
84,"Uunimakkara,muusi,kiinakaalisalaatti",20180523,1,,,Uunimakkara
774,"Mannapuuro,marjakiisseli tuore leipä,leikkele,hedelmä/tuorepala",20180524,1,,,Mannapuuro
449,"Broilerikeitto,sämpylä,herkkukurkku
",20180525,1,,,Broilerikeitto
319,"Suikalelihakastike,perunat kaalisalaatti",20180528,1,,,Lihakastike
728,"Kesäkeitto/kasvissosekeitto,kananmuna,tuore leipä,maksamakkara ",20180529,1,,,Kasviskeitto
85,"Kalamurekepihvi perunasose,kiinankaali-kurkku-juustosalaatti",20180530,1,,,Kalamureke
775,"Broilerivuoka,jäävuori-melonisalaatti",20180531,1,,,Broilerivuoka
450,"Jauhelihapihvi,perunat/muusi porkkanaraaste,lämpimät kasvikset",20180601,1,,,Jauhelihapihvi
320,"Broilerikastike,riisi,kaali-punakaali-ananassalaatti",20180604,1,,,Broilerikastike
729,"Kappalekala,perunat,kastike,punajuuri,rapeasalaatti (jäävuori)",20180605,1,,,Kalaleike
86,"Riisi-ohrapuuro,mehukeitto tuore leipä,leikkele,tuorepala",20180606,1,,,Puuro
776,"Makkara-/nakkikeitto,tuore leipä,juusto,tuorepala",20180607,1,,,Makkarakeitto
451,"Pinaattiohukaiset/kasvispihvi,perunasose puolukka,kiinankaalisalaatti Lihakastike,perunat kiinankaalisalaatti",20180608,1,,,Pinaattiohukaiset
321,"Kalakeitto,reissumies,leikkele,tuorepala",20180611,1,,,Kalakeitto
730,"Makaronilaatikko/lasagne,jäävuorisalaatti",20180612,1,,,Makaronilaatikko
87,"Broileripatukka/ kalkkunapihvi,muusi katrin salaatti (kaali)",20180613,1,,,Broilerinugetti
777,"Talon päivä,salaatti (esim. nakit ja perunasose,pyttipannu,tms.)",20180614,1,,,Talonpäivä
452,"Uunikala,muusi,punajuuri,tuoresalaatti",20180615,1,,,Uunikala
322,"Lihapyörykät,perunat/muusi,kastike,kaalisalaatti",20180618,1,,,Lihapyörykät
731,"Hedelmäinen broilerikastike,riisi/peruna,jäävuori-meloni-viinirypälesalaatti",20180619,1,,,Hedelmäinenbroilerikastike
88,"Kiusaus (esim. kinkku),kiinankaalisalaatti,pikkuporkkanat",20180620,1,,,Kiusaus
778,"Hernekeitto,sämpylä/rieska,juusto tuorepala",20180621,1,,,Hernekeitto
453,"Broilerikeitto,tuore leipä,herkkukurkku",20180622,1,,,Broilerikeitto
323,"Jauhelihakastike,perunat,porkkana-raejuustosalaatti",20180625,1,,,Jauhelihakastike
732,"Tonnikalakasvis-vuoka,punajuuri-omenasalaatti,kurkkuviipale",20180626,1,,,Tonnikalakasvis-vuoka
89,"Uunimakkara,muusi,kiinakaalisalaatti",20180627,1,,,Uunimakkara
779,"Mannapuuro,marjakiisseli tuore leipä,leikkele,hedelmä/tuorepala",20180628,1,,,Mannapuuro
454,"Broilerikeitto,sämpylä,herkkukurkku
",20180629,1,,,Broilerikeitto
90,"Kesäkeitto/pinaattikeitto,kananmuna,ruispala,maksamakkara/leikkele
",20180801,1,,,Kasviskeitto
822,"Jauhelihapihvi/ -mureke,perunat/perunasose,kastike,jäävuori-melonimix -salaatti",20180802,1,,,Jauhelihapihvi
455,"Broilerivuoka,
porkkanaraaste",20180803,1,,,Broilerivuoka
232,"Broilerikastike,riisi/peruna,
punakaali-marjasalaatti",20180806,1,,,Broilerikastike
550,"Kalamurekepihvi,perunat,kastike,punajuuri,jäävuori-jääsalaatti-kurkku-tomaatti",20180807,1,,,Kalamureke
91,"Riisi-ohrapuuro,mehukeitto,tuore leipä,leikkele,tuorepala,",20180808,1,,,Puuro
823,"Pinaattiohukaiset,perunasose,puolukka,pastajuustosalaatti
",20180809,1,,,Pinaattiohukaiset
456,"Makkarakeitto,
tuore leipä/karjalanpiirakka,juusto,
kurkkuviipale",20180810,1,,,Makkarakeitto
233,"Kala(kasvis)keitto,reissumies,leikkele,tuorepala",20180813,1,,,Kala
551,"Makaronilaatikko/
lasagnette,jääsalaatti-porkkanaraaste
 ",20180814,1,,,Makaronilaatikko
92,"Broileripatukka/ -nuggetti,perunasose,
katrin salaatti (kaali)",20180815,1,,,Broilerinugetti
